cellIndex	x	z	P	Q	matNum	fixed
4575	37.25	22.75	-12.75	0	69	false
4576	37.75	22.75	-12.75	0	68	false
4577	38.25	22.75	-12.75	0	82	false
4578	38.75	22.75	-12.75	0	83	false
4579	39.25	22.75	-12.75	0	95	false
4580	39.75	22.75	-12.75	0	70	false
4581	40.25	22.75	-12.75	0	73	false
4582	40.75	22.75	-12.75	0	90	false
4583	41.25	22.75	-12.75	0	76	false
4584	41.75	22.75	-12.75	0	67	false
4585	42.25	22.75	-12.75	0	62	false
4586	42.75	22.75	-12.75	0	95	false
4587	43.25	22.75	-12.75	0	86	false
4588	43.75	22.75	-12.75	0	96	false
4589	44.25	22.75	-12.75	0	74	false
4590	44.75	22.75	-12.75	0	75	false
4591	45.25	22.75	-12.75	0	62	false
4592	45.75	22.75	-12.75	0	69	false
4593	46.25	22.75	-12.75	0	69	false
4594	46.75	22.75	-12.75	0	75	false
4595	47.25	22.75	-12.75	0	58	false
4596	47.75	22.75	-12.75	0	34	false
4597	48.25	22.75	-12.75	0	24	false
4598	48.75	22.75	-12.75	0	29	false
4599	49.25	22.75	-12.75	0	70	false
4600	49.75	22.75	-12.75	0	66	false
4601	0.25	23.25	-13.25	0	8	false
4602	0.75	23.25	-13.25	0	28	false
4603	1.25	23.25	-13.25	0	19	false
4604	1.75	23.25	-13.25	0	13	false
4605	2.25	23.25	-13.25	0	2	false
4606	2.75	23.25	-13.25	0	3	false
4607	3.25	23.25	-13.25	0	19	false
4608	3.75	23.25	-13.25	0	42	false
4609	4.25	23.25	-13.25	0	47	false
4610	4.75	23.25	-13.25	0	26	false
4611	5.25	23.25	-13.25	0	58	false
4612	5.75	23.25	-13.25	0	88	false
4613	6.25	23.25	-13.25	0	89	false
4614	6.75	23.25	-13.25	0	72	false
4615	7.25	23.25	-13.25	0	91	false
4616	7.75	23.25	-13.25	0	92	false
4617	8.25	23.25	-13.25	0	29	false
4618	8.75	23.25	-13.25	0	11	false
4619	9.25	23.25	-13.25	0	10	false
4620	9.75	23.25	-13.25	0	1	false
4621	10.25	23.25	-13.25	0	1	false
4622	10.75	23.25	-13.25	0	33	false
4623	11.25	23.25	-13.25	0	24	false
4624	11.75	23.25	-13.25	0	30	false
4625	12.25	23.25	-13.25	0	42	false
4626	12.75	23.25	-13.25	0	31	false
4627	13.25	23.25	-13.25	0	16	false
4628	13.75	23.25	-13.25	0	21	false
4629	14.25	23.25	-13.25	0	16	false
4630	14.75	23.25	-13.25	0	55	false
4631	15.25	23.25	-13.25	0	78	false
4632	15.75	23.25	-13.25	0	68	false
4633	16.25	23.25	-13.25	0	36	false
4634	16.75	23.25	-13.25	0	2	false
4635	17.25	23.25	-13.25	0	27	false
4636	17.75	23.25	-13.25	0	72	false
4637	18.25	23.25	-13.25	0	90	false
4638	18.75	23.25	-13.25	0	79	false
4639	19.25	23.25	-13.25	0	74	false
4640	19.75	23.25	-13.25	0	85	false
4641	20.25	23.25	-13.25	0	78	false
4642	20.75	23.25	-13.25	0	59	false
4643	21.25	23.25	-13.25	0	19	false
4644	21.75	23.25	-13.25	0	32	false
4645	22.25	23.25	-13.25	0	16	false
4646	22.75	23.25	-13.25	0	12	false
4647	23.25	23.25	-13.25	0	13	false
4648	23.75	23.25	-13.25	0	21	false
4649	24.25	23.25	-13.25	0	15	false
4650	24.75	23.25	-13.25	0	10	false
4651	25.25	23.25	-13.25	0	10	false
4652	25.75	23.25	-13.25	0	4	false
4653	26.25	23.25	-13.25	0	2	false
4654	26.75	23.25	-13.25	0	8	false
4655	27.25	23.25	-13.25	0	7	false
4656	27.75	23.25	-13.25	0	63	false
4657	28.25	23.25	-13.25	0	63	false
4658	28.75	23.25	-13.25	0	86	false
4659	29.25	23.25	-13.25	0	74	false
4660	29.75	23.25	-13.25	0	90	false
4661	30.25	23.25	-13.25	0	98	false
4662	30.75	23.25	-13.25	0	92	false
4663	31.25	23.25	-13.25	0	98	false
4664	31.75	23.25	-13.25	0	94	false
4665	32.25	23.25	-13.25	0	94	false
4666	32.75	23.25	-13.25	0	88	false
4667	33.25	23.25	-13.25	0	90	false
4668	33.75	23.25	-13.25	0	95	false
4669	34.25	23.25	-13.25	0	95	false
4670	34.75	23.25	-13.25	0	36	false
4671	35.25	23.25	-13.25	0	63	false
4672	35.75	23.25	-13.25	0	78	false
4673	36.25	23.25	-13.25	0	58	false
4674	36.75	23.25	-13.25	0	63	false
4675	37.25	23.25	-13.25	0	69	false
4676	37.75	23.25	-13.25	0	51	false
4677	38.25	23.25	-13.25	0	82	false
4678	38.75	23.25	-13.25	0	83	false
4679	39.25	23.25	-13.25	0	78	false
4680	39.75	23.25	-13.25	0	74	false
4681	40.25	23.25	-13.25	0	80	false
4682	40.75	23.25	-13.25	0	83	false
4683	41.25	23.25	-13.25	0	76	false
4684	41.75	23.25	-13.25	0	67	false
4685	42.25	23.25	-13.25	0	73	false
4686	42.75	23.25	-13.25	0	88	false
4687	43.25	23.25	-13.25	0	96	false
4688	43.75	23.25	-13.25	0	96	false
4689	44.25	23.25	-13.25	0	88	false
4690	44.75	23.25	-13.25	0	47	false
4691	45.25	23.25	-13.25	0	71	false
4692	45.75	23.25	-13.25	0	69	false
4693	46.25	23.25	-13.25	0	51	false
4694	46.75	23.25	-13.25	0	75	false
4695	47.25	23.25	-13.25	0	76	false
4696	47.75	23.25	-13.25	0	42	false
4697	48.25	23.25	-13.25	0	19	false
4698	48.75	23.25	-13.25	0	45	false
4699	49.25	23.25	-13.25	0	92	false
4700	49.75	23.25	-13.25	0	66	false
4701	0.25	23.75	-13.75	0	21	false
4702	0.75	23.75	-13.75	0	18	false
4703	1.25	23.75	-13.75	0	36	false
4704	1.75	23.75	-13.75	0	13	false
4705	2.25	23.75	-13.75	0	17	false
4706	2.75	23.75	-13.75	0	3	false
4707	3.25	23.75	-13.75	0	30	false
4708	3.75	23.75	-13.75	0	63	false
4709	4.25	23.75	-13.75	0	47	false
4710	4.75	23.75	-13.75	0	64	false
4711	5.25	23.75	-13.75	0	58	false
4712	5.75	23.75	-13.75	0	77	false
4713	6.25	23.75	-13.75	0	89	false
4714	6.75	23.75	-13.75	0	77	false
4715	7.25	23.75	-13.75	0	84	false
4716	7.75	23.75	-13.75	0	41	false
4717	8.25	23.75	-13.75	0	10	false
4718	8.75	23.75	-13.75	0	17	false
4719	9.25	23.75	-13.75	0	10	false
4720	9.75	23.75	-13.75	0	1	false
4721	10.25	23.75	-13.75	0	1	false
4722	10.75	23.75	-13.75	0	33	false
4723	11.25	23.75	-13.75	0	24	false
4724	11.75	23.75	-13.75	0	30	false
4725	12.25	23.75	-13.75	0	42	false
4726	12.75	23.75	-13.75	0	68	false
4727	13.25	23.75	-13.75	0	24	false
4728	13.75	23.75	-13.75	0	21	false
4729	14.25	23.75	-13.75	0	16	false
4730	14.75	23.75	-13.75	0	19	false
4731	15.25	23.75	-13.75	0	78	false
4732	15.75	23.75	-13.75	0	40	false
4733	16.25	23.75	-13.75	0	36	false
4734	16.75	23.75	-13.75	0	16	false
4735	17.25	23.75	-13.75	0	16	false
4736	17.75	23.75	-13.75	0	72	false
4737	18.25	23.75	-13.75	0	97	false
4738	18.75	23.75	-13.75	0	79	false
4739	19.25	23.75	-13.75	0	74	false
4740	19.75	23.75	-13.75	0	86	false
4741	20.25	23.75	-13.75	0	60	false
4742	20.75	23.75	-13.75	0	41	false
4743	21.25	23.75	-13.75	0	19	false
4744	21.75	23.75	-13.75	0	13	false
4745	22.25	23.75	-13.75	0	16	false
4746	22.75	23.75	-13.75	0	12	false
4747	23.25	23.75	-13.75	0	13	false
4748	23.75	23.75	-13.75	0	15	false
4749	24.25	23.75	-13.75	0	15	false
4750	24.75	23.75	-13.75	0	10	false
4751	25.25	23.75	-13.75	0	6	false
4752	25.75	23.75	-13.75	0	4	false
4753	26.25	23.75	-13.75	0	17	false
4754	26.75	23.75	-13.75	0	19	false
4755	27.25	23.75	-13.75	0	32	false
4756	27.75	23.75	-13.75	0	63	false
4757	28.25	23.75	-13.75	0	81	false
4758	28.75	23.75	-13.75	0	83	false
4759	29.25	23.75	-13.75	0	74	false
4760	29.75	23.75	-13.75	0	90	false
4761	30.25	23.75	-13.75	0	87	false
4762	30.75	23.75	-13.75	0	89	false
4763	31.25	23.75	-13.75	0	84	false
4764	31.75	23.75	-13.75	0	95	false
4765	32.25	23.75	-13.75	0	94	false
4766	32.75	23.75	-13.75	0	72	false
4767	33.25	23.75	-13.75	0	90	false
4768	33.75	23.75	-13.75	0	95	false
4769	34.25	23.75	-13.75	0	93	false
4770	34.75	23.75	-13.75	0	69	false
4771	35.25	23.75	-13.75	0	63	false
4772	35.75	23.75	-13.75	0	78	false
4773	36.25	23.75	-13.75	0	58	false
4774	36.75	23.75	-13.75	0	63	false
4775	37.25	23.75	-13.75	0	69	false
4776	37.75	23.75	-13.75	0	51	false
4777	38.25	23.75	-13.75	0	51	false
4778	38.75	23.75	-13.75	0	83	false
4779	39.25	23.75	-13.75	0	78	false
4780	39.75	23.75	-13.75	0	82	false
4781	40.25	23.75	-13.75	0	83	false
4782	40.75	23.75	-13.75	0	83	false
4783	41.25	23.75	-13.75	0	76	false
4784	41.75	23.75	-13.75	0	68	false
4785	42.25	23.75	-13.75	0	73	false
4786	42.75	23.75	-13.75	0	87	false
4787	43.25	23.75	-13.75	0	96	false
4788	43.75	23.75	-13.75	0	96	false
4789	44.25	23.75	-13.75	0	88	false
4790	44.75	23.75	-13.75	0	47	false
4791	45.25	23.75	-13.75	0	72	false
4792	45.75	23.75	-13.75	0	53	false
4793	46.25	23.75	-13.75	0	51	false
4794	46.75	23.75	-13.75	0	51	false
4795	47.25	23.75	-13.75	0	35	false
4796	47.75	23.75	-13.75	0	35	false
4797	48.25	23.75	-13.75	0	30	false
4798	48.75	23.75	-13.75	0	66	false
4799	49.25	23.75	-13.75	0	92	false
4800	49.75	23.75	-13.75	0	78	false
4801	0.25	24.25	-14.25	0	21	false
4802	0.75	24.25	-14.25	0	14	false
4803	1.25	24.25	-14.25	0	45	false
4804	1.75	24.25	-14.25	0	13	false
4805	2.25	24.25	-14.25	0	47	false
4806	2.75	24.25	-14.25	0	35	false
4807	3.25	24.25	-14.25	0	30	false
4808	3.75	24.25	-14.25	0	64	false
4809	4.25	24.25	-14.25	0	72	false
4810	4.75	24.25	-14.25	0	69	false
4811	5.25	24.25	-14.25	0	82	false
4812	5.75	24.25	-14.25	0	77	false
4813	6.25	24.25	-14.25	0	91	false
4814	6.75	24.25	-14.25	0	77	false
4815	7.25	24.25	-14.25	0	85	false
4816	7.75	24.25	-14.25	0	41	false
4817	8.25	24.25	-14.25	0	21	false
4818	8.75	24.25	-14.25	0	8	false
4819	9.25	24.25	-14.25	0	10	false
4820	9.75	24.25	-14.25	0	1	false
4821	10.25	24.25	-14.25	0	25	false
4822	10.75	24.25	-14.25	0	4	false
4823	11.25	24.25	-14.25	0	15	false
4824	11.75	24.25	-14.25	0	19	false
4825	12.25	24.25	-14.25	0	54	false
4826	12.75	24.25	-14.25	0	68	false
4827	13.25	24.25	-14.25	0	19	false
4828	13.75	24.25	-14.25	0	21	false
4829	14.25	24.25	-14.25	0	21	false
4830	14.75	24.25	-14.25	0	19	false
4831	15.25	24.25	-14.25	0	78	false
4832	15.75	24.25	-14.25	0	40	false
4833	16.25	24.25	-14.25	0	36	false
4834	16.75	24.25	-14.25	0	6	false
4835	17.25	24.25	-14.25	0	6	false
4836	17.75	24.25	-14.25	0	40	false
4837	18.25	24.25	-14.25	0	97	false
4838	18.75	24.25	-14.25	0	79	false
4839	19.25	24.25	-14.25	0	55	false
4840	19.75	24.25	-14.25	0	51	false
4841	20.25	24.25	-14.25	0	13	false
4842	20.75	24.25	-14.25	0	41	false
4843	21.25	24.25	-14.25	0	3	false
4844	21.75	24.25	-14.25	0	13	false
4845	22.25	24.25	-14.25	0	13	false
4846	22.75	24.25	-14.25	0	1	false
4847	23.25	24.25	-14.25	0	8	false
4848	23.75	24.25	-14.25	0	40	false
4849	24.25	24.25	-14.25	0	15	false
4850	24.75	24.25	-14.25	0	23	false
4851	25.25	24.25	-14.25	0	6	false
4852	25.75	24.25	-14.25	0	50	false
4853	26.25	24.25	-14.25	0	17	false
4854	26.75	24.25	-14.25	0	39	false
4855	27.25	24.25	-14.25	0	32	false
4856	27.75	24.25	-14.25	0	57	false
4857	28.25	24.25	-14.25	0	71	false
4858	28.75	24.25	-14.25	0	86	false
4859	29.25	24.25	-14.25	0	86	false
4860	29.75	24.25	-14.25	0	90	false
4861	30.25	24.25	-14.25	0	87	false
4862	30.75	24.25	-14.25	0	89	false
4863	31.25	24.25	-14.25	0	84	false
4864	31.75	24.25	-14.25	0	87	false
4865	32.25	24.25	-14.25	0	86	false
4866	32.75	24.25	-14.25	0	72	false
4867	33.25	24.25	-14.25	0	74	false
4868	33.75	24.25	-14.25	0	81	false
4869	34.25	24.25	-14.25	0	93	false
4870	34.75	24.25	-14.25	0	69	false
4871	35.25	24.25	-14.25	0	74	false
4872	35.75	24.25	-14.25	0	82	false
4873	36.25	24.25	-14.25	0	56	false
4874	36.75	24.25	-14.25	0	46	false
4875	37.25	24.25	-14.25	0	49	false
4876	37.75	24.25	-14.25	0	51	false
4877	38.25	24.25	-14.25	0	51	false
4878	38.75	24.25	-14.25	0	78	false
4879	39.25	24.25	-14.25	0	78	false
4880	39.75	24.25	-14.25	0	82	false
4881	40.25	24.25	-14.25	0	83	false
4882	40.75	24.25	-14.25	0	83	false
4883	41.25	24.25	-14.25	0	59	false
4884	41.75	24.25	-14.25	0	68	false
4885	42.25	24.25	-14.25	0	64	false
4886	42.75	24.25	-14.25	0	87	false
4887	43.25	24.25	-14.25	0	95	false
4888	43.75	24.25	-14.25	0	96	false
4889	44.25	24.25	-14.25	0	86	false
4890	44.75	24.25	-14.25	0	93	false
4891	45.25	24.25	-14.25	0	59	false
4892	45.75	24.25	-14.25	0	53	false
4893	46.25	24.25	-14.25	0	51	false
4894	46.75	24.25	-14.25	0	28	false
4895	47.25	24.25	-14.25	0	24	false
4896	47.75	24.25	-14.25	0	29	false
4897	48.25	24.25	-14.25	0	30	false
4898	48.75	24.25	-14.25	0	61	false
4899	49.25	24.25	-14.25	0	80	false
4900	49.75	24.25	-14.25	0	78	false
4901	0.25	24.75	-14.75	0.000835028	21	false
4902	0.75	24.75	-14.75	0.000835028	52	false
4903	1.25	24.75	-14.75	0.000835028	45	false
4904	1.75	24.75	-14.75	0.000835028	39	false
4905	2.25	24.75	-14.75	0.000835028	16	false
4906	2.75	24.75	-14.75	0.000835028	35	false
4907	3.25	24.75	-14.75	0.000835028	30	false
4908	3.75	24.75	-14.75	0.000835028	64	false
4909	4.25	24.75	-14.75	0.000835028	72	false
4910	4.75	24.75	-14.75	0.001886984	85	false
4911	5.25	24.75	-14.75	0.000835028	82	false
4912	5.75	24.75	-14.75	0.000835028	77	false
4913	6.25	24.75	-14.75	0.004036029	91	false
4914	6.75	24.75	-14.75	0.004036029	91	false
4915	7.25	24.75	-14.75	0.001886984	85	false
4916	7.75	24.75	-14.75	0.001886984	85	false
4917	8.25	24.75	-14.75	0.000835028	21	false
4918	8.75	24.75	-14.75	0.000835028	8	false
4919	9.25	24.75	-14.75	0.000835028	5	false
4920	9.75	24.75	-14.75	0.000835028	5	false
4921	10.25	24.75	-14.75	0.000835028	25	false
4922	10.75	24.75	-14.75	0.000835028	3	false
4923	11.25	24.75	-14.75	0.000835028	15	false
4924	11.75	24.75	-14.75	0.000835028	19	false
4925	12.25	24.75	-14.75	0.000835028	54	false
4926	12.75	24.75	-14.75	0.000835028	68	false
4927	13.25	24.75	-14.75	0.000835028	19	false
4928	13.75	24.75	-14.75	0.000835028	25	false
4929	14.25	24.75	-14.75	0.000835028	24	false
4930	14.75	24.75	-14.75	0.000835028	22	false
4931	15.25	24.75	-14.75	0.000835028	53	false
4932	15.75	24.75	-14.75	0.000835028	53	false
4933	16.25	24.75	-14.75	0.000835028	53	false
4934	16.75	24.75	-14.75	0.000835028	39	false
4935	17.25	24.75	-14.75	0.000835028	39	false
4936	17.75	24.75	-14.75	0.000835028	7	false
4937	18.25	24.75	-14.75	0.000835028	44	false
4938	18.75	24.75	-14.75	0.000835028	62	false
4939	19.25	24.75	-14.75	0.000835028	55	false
4940	19.75	24.75	-14.75	0.000835028	14	false
4941	20.25	24.75	-14.75	0.000835028	7	false
4942	20.75	24.75	-14.75	0.000835028	41	false
4943	21.25	24.75	-14.75	0.000835028	3	false
4944	21.75	24.75	-14.75	0.000835028	1	false
4945	22.25	24.75	-14.75	0.000835028	1	false
4946	22.75	24.75	-14.75	0.000835028	1	false
4947	23.25	24.75	-14.75	0.000835028	8	false
4948	23.75	24.75	-14.75	0.000835028	40	false
4949	24.25	24.75	-14.75	0.000835028	9	false
4950	24.75	24.75	-14.75	0.000835028	14	false
4951	25.25	24.75	-14.75	0.000835028	6	false
4952	25.75	24.75	-14.75	0.000835028	50	false
4953	26.25	24.75	-14.75	0.000835028	18	false
4954	26.75	24.75	-14.75	0.000835028	24	false
4955	27.25	24.75	-14.75	0.000835028	51	false
4956	27.75	24.75	-14.75	0.000835028	57	false
4957	28.25	24.75	-14.75	0.000835028	71	false
4958	28.75	24.75	-14.75	0.002157661	86	false
4959	29.25	24.75	-14.75	0.002157661	86	false
4960	29.75	24.75	-14.75	0.00247165	87	false
4961	30.25	24.75	-14.75	0.00247165	87	false
4962	30.75	24.75	-14.75	0.003173369	89	false
4963	31.25	24.75	-14.75	0.000835028	84	false
4964	31.75	24.75	-14.75	0.002157661	86	false
4965	32.25	24.75	-14.75	0.002157661	86	false
4966	32.75	24.75	-14.75	0.000835028	65	false
4967	33.25	24.75	-14.75	0.000835028	70	false
4968	33.75	24.75	-14.75	0.000835028	81	false
4969	34.25	24.75	-14.75	0.000835028	82	false
4970	34.75	24.75	-14.75	0.000835028	75	false
4971	35.25	24.75	-14.75	0.000835028	74	false
4972	35.75	24.75	-14.75	0.000835028	82	false
4973	36.25	24.75	-14.75	0.000835028	49	false
4974	36.75	24.75	-14.75	0.000835028	46	false
4975	37.25	24.75	-14.75	0.000835028	45	false
4976	37.75	24.75	-14.75	0.000835028	51	false
4977	38.25	24.75	-14.75	0.000835028	51	false
4978	38.75	24.75	-14.75	0.000835028	78	false
4979	39.25	24.75	-14.75	0.000835028	78	false
4980	39.75	24.75	-14.75	0.000835028	72	false
4981	40.25	24.75	-14.75	0.002157661	86	false
4982	40.75	24.75	-14.75	0.000835028	59	false
4983	41.25	24.75	-14.75	0.000835028	59	false
4984	41.75	24.75	-14.75	0.000835028	56	false
4985	42.25	24.75	-14.75	0.000835028	59	false
4986	42.75	24.75	-14.75	0.000835028	59	false
4987	43.25	24.75	-14.75	0.007069789	95	false
4988	43.75	24.75	-14.75	0.007069789	95	false
4989	44.25	24.75	-14.75	0.007069789	95	false
4990	44.75	24.75	-14.75	0.005280514	93	false
4991	45.25	24.75	-14.75	0.000835028	59	false
4992	45.75	24.75	-14.75	0.000835028	53	false
4993	46.25	24.75	-14.75	0.000835028	51	false
4994	46.75	24.75	-14.75	0.000835028	28	false
4995	47.25	24.75	-14.75	0.000835028	21	false
4996	47.75	24.75	-14.75	0.000835028	29	false
4997	48.25	24.75	-14.75	0.000835028	30	false
4998	48.75	24.75	-14.75	0.000835028	71	false
4999	49.25	24.75	-14.75	0.000835028	80	false
5000	49.75	24.75	-14.75	0.000835028	65	false
